iter	AUC:type=Mu	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6
794	0.9867614844	1.939211419	0.7535545024	0.8121442125	0.6058823529	0.6755725191	0.8713235294	0.9961685824	0.6246973366	0.6007905138
795	0.986756497	1.939205734	0.7529620853	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6246973366	0.598019802
796	0.9867680933	1.93920094	0.7535545024	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6007905138
797	0.9867672273	1.939196264	0.7535545024	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6007905138
798	0.9867604831	1.939189213	0.7529620853	0.8121442125	0.6017699115	0.6742857143	0.8713235294	0.9961685824	0.6246973366	0.6007905138
799	0.9867575453	1.939182146	0.7535545024	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6007905138
800	0.9867668946	1.939175859	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
801	0.9867437618	1.939166763	0.7535545024	0.8121442125	0.6017699115	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6035502959
802	0.9867466913	1.939159094	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
803	0.9867514251	1.93915084	0.7541469194	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6007905138
804	0.9867613657	1.939145627	0.7541469194	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6007905138
805	0.9867802216	1.939136653	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
806	0.9867793811	1.939129481	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
807	0.9867736083	1.939122664	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
808	0.986757245	1.939109232	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
809	0.986760754	1.939102492	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
810	0.9867623814	1.939093574	0.7535545024	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6246973366	0.598019802
811	0.9867526852	1.939087658	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
812	0.9867396505	1.939075115	0.7529620853	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6246973366	0.598019802
813	0.9867352184	1.939069526	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
814	0.9867493821	1.939063887	0.7529620853	0.8106060606	0.6017699115	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6007905138
815	0.986764217	1.939057482	0.7535545024	0.8106060606	0.6017699115	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
816	0.9867552837	1.939050305	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
817	0.9867662825	1.939045964	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
818	0.9867746656	1.939040229	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
819	0.9867393001	1.939025955	0.7547393365	0.8136882129	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
820	0.9867339079	1.939019006	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
821	0.9867462431	1.939012373	0.7541469194	0.8121442125	0.6058823529	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
822	0.986746672	1.939003071	0.7535545024	0.8121442125	0.6017699115	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6035502959
823	0.9867612308	1.938993743	0.7547393365	0.8136882129	0.6058823529	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
824	0.9867660746	1.938987623	0.7541469194	0.8121442125	0.6017699115	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
825	0.9867436619	1.938976037	0.7547393365	0.8152380952	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6035502959
826	0.9867257094	1.938965991	0.7547393365	0.8152380952	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6035502959
827	0.9867149519	1.938956029	0.7547393365	0.8152380952	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6035502959
828	0.9867388183	1.938948562	0.7547393365	0.8152380952	0.6099706745	0.6742857143	0.8713235294	0.9961685824	0.6262135922	0.6035502959
829	0.9867292456	1.93894035	0.7553317536	0.8152380952	0.6140350877	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
830	0.9867555749	1.938934852	0.7553317536	0.8152380952	0.6140350877	0.6742857143	0.8713235294	0.9961685824	0.6277372263	0.6035502959
831	0.9867660311	1.938930905	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
832	0.9867787927	1.938922406	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
833	0.9867992057	1.938914624	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
834	0.9867761442	1.93890183	0.7553317536	0.8152380952	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
835	0.9867969678	1.93889624	0.7553317536	0.8152380952	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
836	0.9867936391	1.93888669	0.7553317536	0.8152380952	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
837	0.9867956736	1.938882328	0.7553317536	0.8152380952	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
838	0.98679719	1.93887734	0.7553317536	0.8152380952	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
839	0.9868152638	1.938871581	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
840	0.9868163613	1.938864746	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
841	0.9868209	1.938861618	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
842	0.9867998366	1.938849683	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6292682927	0.6023622047
843	0.9868083971	1.93884402	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6292682927	0.6023622047
844	0.9868089508	1.938837447	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
845	0.9868261502	1.938833773	0.7559241706	0.8152380952	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
846	0.9868512442	1.938826431	0.7565165877	0.8174904943	0.6158357771	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
847	0.9868589377	1.938820392	0.7559241706	0.8174904943	0.6117647059	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
848	0.9868664297	1.938814039	0.7559241706	0.8174904943	0.6117647059	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
849	0.9868705817	1.938810186	0.7559241706	0.8174904943	0.6117647059	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
850	0.98687887	1.938805816	0.7559241706	0.8174904943	0.6117647059	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6035502959
851	0.9868726606	1.93880029	0.7565165877	0.8174904943	0.6158357771	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
852	0.986809927	1.938776109	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
853	0.9868191242	1.938766837	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
854	0.986817748	1.938757471	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
855	0.9868307184	1.938751015	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
856	0.9868429258	1.938745229	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
857	0.9868550058	1.938740131	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
858	0.9868640078	1.938731847	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
859	0.9868679456	1.938728958	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
860	0.9868450796	1.938715975	0.7571090047	0.8152380952	0.6180758017	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
861	0.986842831	1.938708933	0.7571090047	0.8152380952	0.6180758017	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
862	0.9868292804	1.938699715	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
863	0.9868404535	1.938694298	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
864	0.9868442529	1.938688606	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
865	0.9868376337	1.938679728	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
866	0.9868472692	1.938675253	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
867	0.9868429288	1.938663561	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
868	0.9868508514	1.938656916	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
869	0.9868139086	1.938632507	0.7582938389	0.8152380952	0.6180758017	0.6843100189	0.8729281768	0.9961685824	0.630806846	0.6059405941
870	0.9867731727	1.938610719	0.7571090047	0.8152380952	0.6180758017	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
871	0.9867646614	1.93860336	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
872	0.9867763323	1.938597898	0.7577014218	0.8174904943	0.6198830409	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
873	0.986780821	1.93859238	0.7577014218	0.8174904943	0.6198830409	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
874	0.9867764679	1.938585398	0.7577014218	0.8174904943	0.6198830409	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
875	0.9867837433	1.938577522	0.7582938389	0.8174904943	0.6198830409	0.6818181818	0.8729281768	0.9961685824	0.630806846	0.604743083
876	0.9867852434	1.938568057	0.7582938389	0.8174904943	0.6198830409	0.6818181818	0.8729281768	0.9961685824	0.630806846	0.604743083
877	0.9867922117	1.938557965	0.7582938389	0.8174904943	0.6198830409	0.6818181818	0.8729281768	0.9961685824	0.630806846	0.604743083
878	0.9867915313	1.938554737	0.7582938389	0.8174904943	0.6198830409	0.6818181818	0.8729281768	0.9961685824	0.630806846	0.604743083
879	0.9867544164	1.938533367	0.7577014218	0.8174904943	0.6198830409	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
880	0.9867418026	1.938523821	0.7577014218	0.8174904943	0.6198830409	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
881	0.9867536298	1.938518091	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
882	0.9867674067	1.93850652	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
883	0.986762949	1.938500165	0.7571090047	0.8174904943	0.6198830409	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
884	0.9867654339	1.938494584	0.7577014218	0.8174904943	0.6198830409	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
885	0.9867602073	1.938486596	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
886	0.9867873071	1.938477572	0.7559241706	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
887	0.9867854667	1.938470515	0.7559241706	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
888	0.986800016	1.938463091	0.7565165877	0.8152380952	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.6023622047
889	0.986795573	1.938454587	0.7571090047	0.8152380952	0.6180758017	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
890	0.9867928135	1.938443927	0.7571090047	0.8152380952	0.6180758017	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
891	0.9867975667	1.938438396	0.7571090047	0.8152380952	0.6180758017	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
892	0.9868017645	1.938434625	0.7577014218	0.8152380952	0.6180758017	0.6818181818	0.8729281768	0.9961685824	0.630806846	0.604743083
893	0.986791854	1.938428358	0.7577014218	0.8152380952	0.6180758017	0.6818181818	0.8729281768	0.9961685824	0.630806846	0.604743083
894	0.9868038682	1.938422544	0.7582938389	0.8152380952	0.6180758017	0.6843100189	0.8729281768	0.9961685824	0.630806846	0.6059405941
895	0.9868031603	1.938412709	0.7571090047	0.8136882129	0.6140350877	0.6843100189	0.8729281768	0.9961685824	0.6292682927	0.6031746032
896	0.9867972914	1.938401964	0.7571090047	0.8136882129	0.6140350877	0.6843100189	0.8729281768	0.9961685824	0.6292682927	0.6031746032
897	0.9867586136	1.93837755	0.7547393365	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.6292682927	0.6007905138
898	0.9867644419	1.938372844	0.7547393365	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.6292682927	0.6007905138
899	0.9867716794	1.938365154	0.7553317536	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
900	0.9867767349	1.938358574	0.7553317536	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
901	0.9867733278	1.938354304	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
902	0.9867663913	1.938348451	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
903	0.986763064	1.938343419	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
904	0.9867669402	1.938338917	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
905	0.9867768493	1.938332475	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
906	0.9867755106	1.938328522	0.7565165877	0.8121442125	0.6140350877	0.679316888	0.8729281768	0.9961685824	0.6323529412	0.6035502959
907	0.9867727759	1.938318307	0.7553317536	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.6277372263	0.601980198
908	0.9867418889	1.938298258	0.7541469194	0.8121442125	0.6058823529	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.5996055227
909	0.9867467322	1.938291281	0.7547393365	0.8136882129	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6007905138
910	0.9867648226	1.938282155	0.7547393365	0.8121442125	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.6262135922	0.601980198
911	0.986756576	1.938274645	0.7541469194	0.8121442125	0.6058823529	0.6768060837	0.8729281768	0.9961685824	0.6262135922	0.6007905138
912	0.9867549816	1.938258003	0.7547393365	0.8121442125	0.6058823529	0.6768060837	0.8729281768	0.9961685824	0.6277372263	0.6035502959
913	0.9867555185	1.938252095	0.7547393365	0.8121442125	0.6058823529	0.6768060837	0.8729281768	0.9961685824	0.6292682927	0.6023622047
914	0.9867608719	1.93824375	0.7553317536	0.8121442125	0.6058823529	0.6780952381	0.8729281768	0.9961685824	0.6277372263	0.6062992126
915	0.9867486072	1.938236319	0.7553317536	0.8121442125	0.6058823529	0.6780952381	0.8729281768	0.9961685824	0.6277372263	0.6062992126
916	0.9867453475	1.938228548	0.7559241706	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.6292682927	0.6062992126
917	0.9867704366	1.938222738	0.7553317536	0.8121442125	0.6058823529	0.6780952381	0.8729281768	0.9961685824	0.6277372263	0.6062992126
918	0.9867401018	1.938211403	0.7553317536	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.6277372263	0.6035502959
919	0.9867620269	1.938201296	0.7553317536	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.6292682927	0.6023622047
920	0.9867648884	1.938196741	0.7553317536	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.6292682927	0.6007905138
921	0.9867662559	1.938186854	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
922	0.9867653346	1.938177086	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
923	0.9867610616	1.938172107	0.7559241706	0.8121442125	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.630806846	0.6035502959
924	0.9867452044	1.93815996	0.7559241706	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.630806846	0.605108055
925	0.986741768	1.938152482	0.7559241706	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.630806846	0.605108055
926	0.9867380148	1.938144411	0.7565165877	0.8121442125	0.6140350877	0.6780952381	0.8729281768	0.9961685824	0.6339066339	0.6039215686
927	0.986747844	1.938140848	0.7559241706	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.6323529412	0.6039215686
928	0.9867484995	1.938135169	0.7559241706	0.8121442125	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.6323529412	0.6039215686
929	0.9867416187	1.938125998	0.7559241706	0.8106060606	0.6099706745	0.6780952381	0.8729281768	0.9961685824	0.6339066339	0.6039215686
930	0.9867310648	1.938114059	0.7565165877	0.8121442125	0.6140350877	0.6780952381	0.8729281768	0.9961685824	0.6339066339	0.6039215686
931	0.9867300956	1.938089982	0.7547393365	0.8106060606	0.6058823529	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.6011787819
932	0.9867218118	1.938076078	0.7547393365	0.8106060606	0.6041055718	0.679316888	0.8729281768	0.9961685824	0.6274509804	0.6035502959
933	0.9867161667	1.938064302	0.7541469194	0.8106060606	0.6041055718	0.6768060837	0.8729281768	0.9961685824	0.6274509804	0.6023622047
934	0.9867267889	1.93805904	0.7547393365	0.8106060606	0.6041055718	0.679316888	0.8729281768	0.9961685824	0.6274509804	0.6035502959
935	0.9867314875	1.938052083	0.7559241706	0.8106060606	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.6323529412	0.6035502959
936	0.9867343367	1.938041398	0.7547393365	0.8106060606	0.6058823529	0.678030303	0.8729281768	0.9961685824	0.630806846	0.6007905138
937	0.9867560137	1.938035342	0.7547393365	0.8106060606	0.6058823529	0.678030303	0.8729281768	0.9961685824	0.630806846	0.6007905138
938	0.9867525429	1.93802806	0.7547393365	0.8106060606	0.6058823529	0.678030303	0.8729281768	0.9961685824	0.630806846	0.6007905138
939	0.9867546084	1.938017897	0.7547393365	0.8106060606	0.6058823529	0.678030303	0.8729281768	0.9961685824	0.630806846	0.6007905138
940	0.9867537118	1.938008768	0.7559241706	0.8106060606	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.6323529412	0.6035502959
941	0.9867716262	1.937999448	0.7565165877	0.8106060606	0.6099706745	0.679316888	0.8729281768	0.9961685824	0.6339066339	0.6062992126
942	0.9867842906	1.937989448	0.7559241706	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.6323529412	0.6062992126
943	0.9867724666	1.93798034	0.7559241706	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.6323529412	0.6062992126
944	0.9867575655	1.937957914	0.7559241706	0.8106060606	0.6058823529	0.679316888	0.8729281768	0.9961685824	0.6323529412	0.6062992126
945	0.9867406192	1.937945288	0.7553317536	0.8121442125	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.6011787819
946	0.9867423838	1.93793857	0.7559241706	0.8121442125	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.6039215686
947	0.9867482615	1.937931647	0.7565165877	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6354679803	0.6039215686
948	0.9867547125	1.937926928	0.7559241706	0.8121442125	0.6140350877	0.6755218216	0.8729281768	0.9961685824	0.6354679803	0.6011787819
949	0.9867258948	1.937910486	0.7559241706	0.8121442125	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.6039215686
950	0.9867354623	1.937906101	0.7559241706	0.8121442125	0.6099706745	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.6039215686
951	0.986695191	1.93788435	0.7553317536	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.5984251969
952	0.9867006785	1.937878838	0.7559241706	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.6023622047
953	0.9867037807	1.937872951	0.7565165877	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.605108055
954	0.9866912835	1.937862413	0.7553317536	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.630806846	0.5996055227
955	0.9866966154	1.93785796	0.7559241706	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.6023622047
956	0.9866984974	1.937851883	0.7565165877	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.605108055
957	0.9867131692	1.937845226	0.7565165877	0.8121442125	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.605108055
958	0.9867129364	1.937835304	0.7571090047	0.8136882129	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.605108055
959	0.9867144201	1.937829075	0.7571090047	0.8136882129	0.6180758017	0.6768060837	0.8729281768	0.9961685824	0.6339066339	0.605108055
960	0.9867088787	1.937811993	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
961	0.9867070241	1.937804456	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
962	0.986710827	1.937800117	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
963	0.9867133092	1.937794745	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
964	0.9867255325	1.937789356	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
965	0.9867209406	1.937783598	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
966	0.9867235454	1.93778	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
967	0.9867276725	1.937773035	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
968	0.9867272447	1.937763737	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
969	0.9867208409	1.937758486	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
970	0.9867169306	1.937752601	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
971	0.9866983706	1.937741036	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
972	0.986701912	1.937735183	0.7559241706	0.8136882129	0.6140350877	0.6742857143	0.8713235294	0.9961685824	0.6323529412	0.605108055
973	0.9866971386	1.937723284	0.7565165877	0.8136882129	0.6140350877	0.6768060837	0.8729281768	0.9961685824	0.6323529412	0.605108055
974	0.9866651831	1.93769894	0.7559241706	0.8136882129	0.6180758017	0.6717557252	0.8697247706	0.9961685824	0.6339066339	0.605108055
975	0.9866598141	1.937689259	0.7553317536	0.8121442125	0.6140350877	0.6717557252	0.8697247706	0.9961685824	0.6339066339	0.605108055
976	0.9866512237	1.937674835	0.7541469194	0.8106060606	0.6058823529	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.605108055
977	0.9866482818	1.9376677	0.7541469194	0.8106060606	0.6058823529	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.605108055
978	0.9866469818	1.937660708	0.7541469194	0.8106060606	0.6058823529	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.605108055
979	0.9866556971	1.937655409	0.7553317536	0.8121442125	0.6140350877	0.6717557252	0.8697247706	0.9961685824	0.6339066339	0.605108055
980	0.9866572638	1.937649383	0.7547393365	0.8121442125	0.6099706745	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.605108055
981	0.9866545688	1.937641942	0.7541469194	0.8106060606	0.6058823529	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.605108055
982	0.9866618772	1.93763281	0.7535545024	0.8106060606	0.6017699115	0.6717557252	0.8697247706	0.9961685824	0.630806846	0.605108055
983	0.9866650162	1.937626784	0.7541469194	0.8106060606	0.6058823529	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.605108055
984	0.9866603651	1.93761912	0.7535545024	0.8106060606	0.6017699115	0.6717557252	0.8697247706	0.9961685824	0.630806846	0.605108055
985	0.9866627995	1.937605827	0.7535545024	0.8106060606	0.6017699115	0.6717557252	0.8697247706	0.9961685824	0.630806846	0.605108055
986	0.9866155668	1.937582019	0.7541469194	0.8121442125	0.6058823529	0.6717557252	0.8697247706	0.9961685824	0.630806846	0.605108055
987	0.9866183537	1.937573244	0.7547393365	0.8136882129	0.6099706745	0.6717557252	0.8697247706	0.9961685824	0.630806846	0.605108055
988	0.9866193627	1.937569414	0.7547393365	0.8136882129	0.6099706745	0.6717557252	0.8697247706	0.9961685824	0.630806846	0.605108055
989	0.9865802693	1.937545437	0.7547393365	0.8136882129	0.6099706745	0.6717557252	0.8697247706	0.9961685824	0.6323529412	0.6039215686
990	0.9865740327	1.937539092	0.7535545024	0.8136882129	0.6058823529	0.6692160612	0.8697247706	0.9961685824	0.6292682927	0.6039215686
991	0.9865624368	1.937529682	0.7547393365	0.8136882129	0.6140350877	0.6692160612	0.8697247706	0.9961685824	0.6323529412	0.6039215686
